MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:88190	Braf	Braf transforming gene	6		positive regulation of ERK1 and ERK2 cascade	positively regulates ERK1 and ERK2 cascade		IMP		J:91604 	
MGI:88190	Braf	Braf transforming gene	6		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:619908 	J:155856 	
MGI:88190	Braf	Braf transforming gene	6		positive regulation of ERK1 and ERK2 cascade			ISO	P15056 	J:164563 	
MGI:1919649	Brap	BRCA1 associated protein	5		MAPK cascade			ISO	Q7Z569 	J:73065 	
MGI:3606486	Btn2a2	butyrophilin, subfamily 2, member A2	13		ERK1 and ERK2 cascade	happens in T cell		IDA		J:202549 	
MGI:3606486	Btn2a2	butyrophilin, subfamily 2, member A2	13		negative regulation of ERK1 and ERK2 cascade	negatively regulates ERK1 and ERK2 cascade		IDA		J:202549 	
MGI:3579909	C1ql4	complement component 1, q subcomponent-like 4	15		ERK1 and ERK2 cascade	happens in preadipocyte		IDA		J:203503 	
MGI:3579909	C1ql4	complement component 1, q subcomponent-like 4	15		negative regulation of ERK1 and ERK2 cascade	negatively regulates ERK1 and ERK2 cascade		IDA		J:203503 	
MGI:1919254	C1qtnf1	C1q and tumor necrosis factor related protein 1	11		positive regulation of MAPK cascade			IDA		J:143939 	
MGI:1916433	C1qtnf2	C1q and tumor necrosis factor related protein 2	11		positive regulation of MAPK cascade			IDA		J:92988 	
MGI:1932136	C1qtnf3	C1q and tumor necrosis factor related protein 3	15		ERK1 and ERK2 cascade	happens in liver		IDA		J:167584 	
MGI:1932136	C1qtnf3	C1q and tumor necrosis factor related protein 3	15		positive regulation of ERK1 and ERK2 cascade	positively regulates ERK1 and ERK2 cascade		IDA		J:167584 	
MGI:88227	C3	complement component 3	17		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:2232 	J:155856 	
MGI:88232	C5ar1	complement component 5a receptor 1	7		positive regulation of ERK1 and ERK2 cascade			ISO	P21730 	J:164563 	
MGI:88232	C5ar1	complement component 5a receptor 1	7		positive regulation of ERK1 and ERK2 cascade			ISS	P21730 	J:342587 	
MGI:101950	Calcr	calcitonin receptor	6		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000389295 P30988 	J:342605 	
MGI:101950	Calcr	calcitonin receptor	6		positive regulation of ERK1 and ERK2 cascade			ISO	P30988 	J:164563 	
MGI:1341265	Camk2d	calcium/calmodulin-dependent protein kinase II, delta	3		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:2263 	J:155856 	
MGI:2685628	Card9	caspase recruitment domain family, member 9	2		JNK cascade	happens in monoblast		IMP	MGI:3698412 	J:117799 	
MGI:2685628	Card9	caspase recruitment domain family, member 9	2		positive regulation of ERK1 and ERK2 cascade			IMP		J:218677 	
MGI:2685628	Card9	caspase recruitment domain family, member 9	2		positive regulation of JNK cascade	positively regulates JNK cascade		IMP	MGI:3698412 	J:117799 	
MGI:2685628	Card9	caspase recruitment domain family, member 9	2		positive regulation of JNK cascade			ISO	Q9H257 	J:117799 	
MGI:2685628	Card9	caspase recruitment domain family, member 9	2		positive regulation of stress-activated MAPK cascade	positively regulates stress-activated MAPK cascade		IMP	MGI:3698412 	J:117799 	
MGI:2685628	Card9	caspase recruitment domain family, member 9	2		positive regulation of stress-activated MAPK cascade			IMP		J:259378 	
MGI:2685628	Card9	caspase recruitment domain family, member 9	2		positive regulation of stress-activated MAPK cascade			ISO	Q9H257 	J:117799 	
MGI:2685628	Card9	caspase recruitment domain family, member 9	2		stress-activated MAPK cascade	happens in peritoneal macrophage,happens in monoblast		IMP	MGI:3698412 	J:117799 	
MGI:1351330	Cartpt	CART prepropeptide	13		positive regulation of MAPK cascade			IDA		J:117497 	
MGI:1351330	Cartpt	CART prepropeptide	13		positive regulation of MAPK cascade			ISO	RGD:2272 	J:155856 	
MGI:1351351	Casr	calcium-sensing receptor	16		JNK cascade			IEA	ENSRNOP00000003092 P48442 	J:342605 	
MGI:1351351	Casr	calcium-sensing receptor	16		JNK cascade			ISO	RGD:2277 	J:155856 	
MGI:1351351	Casr	calcium-sensing receptor	16		positive regulation of ERK1 and ERK2 cascade			IEA	ENSRNOP00000003092 P48442 	J:342605 	
MGI:1351351	Casr	calcium-sensing receptor	16		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:2277 	J:155856 	
MGI:102709	Cav1	caveolin 1, caveolae protein	6		MAPK cascade	happens in mammary gland		IMP	MGI:2180364 	J:120010 	
MGI:102709	Cav1	caveolin 1, caveolae protein	6		negative regulation of ERK1 and ERK2 cascade			ISO	RGD:2280 	J:155856 	
MGI:102709	Cav1	caveolin 1, caveolae protein	6		negative regulation of MAP kinase activity			IMP	MGI:2180364 	J:120010 	
MGI:102709	Cav1	caveolin 1, caveolae protein	6		negative regulation of MAPK cascade	negatively regulates MAPK cascade		IMP	MGI:2180364 	J:120010 	
MGI:102709	Cav1	caveolin 1, caveolae protein	6		negative regulation of MAPK cascade	happens in fibroblast,happens in heart		IMP	MGI:2180364 	J:82042 	
MGI:107571	Cav2	caveolin 2	6		positive regulation of MAPK cascade			IEA	ENSP00000222693 P51636 	J:342605 	
MGI:107571	Cav2	caveolin 2	6		positive regulation of MAPK cascade			ISO	RGD:620348 	J:155856 	
MGI:107571	Cav2	caveolin 2	6		positive regulation of MAPK cascade			ISO	P51636 	J:164563 	
MGI:107570	Cav3	caveolin 3	6		MAPK cascade	happens in cardiac muscle cell,happens in cardiac muscle tissue		IMP	MGI:2180558 	J:79453 	
MGI:107570	Cav3	caveolin 3	6		negative regulation of MAP kinase activity			ISO	P56539 	J:164563 	
MGI:107570	Cav3	caveolin 3	6		negative regulation of MAPK cascade	negatively regulates MAPK cascade		IMP	MGI:2180558 	J:79453 	
MGI:107570	Cav3	caveolin 3	6		regulation of p38MAPK cascade			IMP		J:170588 	
MGI:1923422	Cavin3	caveolae associated 3	7		positive regulation of ERK1 and ERK2 cascade			IMP	MGI:5518819 	J:202374 	
MGI:1931457	Cblc	Casitas B-lineage lymphoma c	7		negative regulation of MAP kinase activity			ISO	Q9ULV8 	J:164563 	
MGI:1931457	Cblc	Casitas B-lineage lymphoma c	7		negative regulation of MAPK cascade			IEA	ENSP00000494162 Q9ULV8 	J:342605 	
MGI:88285	Cbs	cystathionine beta-synthase	17		regulation of JNK cascade			IMP	MGI:1857139 	J:90586 	
MGI:1915589	Ccdc88c	coiled-coil domain containing 88C	12		positive regulation of JNK cascade			ISO	Q9P219 	J:164563 	
MGI:1915589	Ccdc88c	coiled-coil domain containing 88C	12		positive regulation of JNK cascade			ISS	Q9P219 	J:342587 	
MGI:99479	Cckbr	cholecystokinin B receptor	7		ERK1 and ERK2 cascade			ISO	RGD:2290 	J:155856 	
MGI:98260	Ccl3	C-C motif chemokine ligand 3	11		positive regulation of ERK1 and ERK2 cascade			ISS	P10147 	J:342587 	
MGI:103576	Ccl11	C-C motif chemokine ligand 11	11		ERK1 and ERK2 cascade			IEA	ENSRNOP00000009756 P97545 	J:342605 	
MGI:103576	Ccl11	C-C motif chemokine ligand 11	11		ERK1 and ERK2 cascade			ISO	RGD:3644 	J:155856 	
MGI:1346316	Ccl19	C-C motif chemokine ligand 19	4		positive regulation of ERK1 and ERK2 cascade			ISO	Q99731 	J:164563 	
MGI:1346316	Ccl19	C-C motif chemokine ligand 19	4		positive regulation of ERK1 and ERK2 cascade			ISS	Q99731 	J:342587 	
MGI:1346316	Ccl19	C-C motif chemokine ligand 19	4		positive regulation of JNK cascade			ISO	Q99731 	J:164563 	
MGI:1346316	Ccl19	C-C motif chemokine ligand 19	4		positive regulation of JNK cascade			ISS	Q99731 	J:342587 	
MGI:1346316	Ccl19	C-C motif chemokine ligand 19	4		positive regulation of JUN kinase activity			IDA		J:175182 	
MGI:1891387	Ccl19-ps1	C-C motif chemokine ligand 19, pseudogene 1	4		positive regulation of ERK1 and ERK2 cascade			ISO	Q99731 	J:164563 	
MGI:1891387	Ccl19-ps1	C-C motif chemokine ligand 19, pseudogene 1	4		positive regulation of JNK cascade			ISO	Q99731 	J:164563 	
MGI:1891391	Ccl19-ps3	C-C motif chemokine ligand 19, pseudogene 3	4		positive regulation of ERK1 and ERK2 cascade			ISO	Q99731 	J:164563 	
MGI:1891391	Ccl19-ps3	C-C motif chemokine ligand 19, pseudogene 3	4		positive regulation of JNK cascade			ISO	Q99731 	J:164563 	
MGI:3708691	Ccl19-ps4	C-C motif chemokine ligand 19, pseudogene 4	4		positive regulation of ERK1 and ERK2 cascade			ISO	Q99731 	J:164563 	
MGI:3708691	Ccl19-ps4	C-C motif chemokine ligand 19, pseudogene 4	4		positive regulation of JNK cascade			ISO	Q99731 	J:164563 	
MGI:3693096	Ccl19-ps5	C-C motif chemokine ligand 19, pseudogene 5	4		positive regulation of ERK1 and ERK2 cascade			ISO	Q99731 	J:164563 	
MGI:3693096	Ccl19-ps5	C-C motif chemokine ligand 19, pseudogene 5	4		positive regulation of JNK cascade			ISO	Q99731 	J:164563 	
MGI:5434459	Ccl19-ps6	C-C motif chemokine ligand 19, pseudogene 6	4		positive regulation of ERK1 and ERK2 cascade			ISO	Q99731 	J:164563 	
MGI:5434459	Ccl19-ps6	C-C motif chemokine ligand 19, pseudogene 6	4		positive regulation of JNK cascade			ISO	Q99731 	J:164563 	
MGI:1349183	Ccl21a	C-C motif chemokine ligand 21 (serine)	4		positive regulation of ERK1 and ERK2 cascade			ISO	O00585 	J:164563 	
MGI:1349183	Ccl21a	C-C motif chemokine ligand 21 (serine)	4		positive regulation of ERK1 and ERK2 cascade			ISS	O00585 	J:342587 	
MGI:1349183	Ccl21a	C-C motif chemokine ligand 21 (serine)	4		positive regulation of JNK cascade			ISO	O00585 	J:164563 	
MGI:1349183	Ccl21a	C-C motif chemokine ligand 21 (serine)	4		positive regulation of JNK cascade			ISS	O00585 	J:342587 	
MGI:1349182	Ccl21b	C-C motif chemokine ligand 21B (leucine)	4		positive regulation of ERK1 and ERK2 cascade			ISO	O00585 	J:164563 	
MGI:1349182	Ccl21b	C-C motif chemokine ligand 21B (leucine)	4		positive regulation of JNK cascade			ISO	O00585 	J:164563 	
MGI:5434896	Ccl21d	C-C motif chemokine ligand 21D	4		positive regulation of ERK1 and ERK2 cascade			ISO	O00585 	J:164563 	
MGI:5434896	Ccl21d	C-C motif chemokine ligand 21D	4		positive regulation of JNK cascade			ISO	O00585 	J:164563 	
MGI:3711256	Ccl21e	C-C motif chemokine ligand 21E	4		positive regulation of ERK1 and ERK2 cascade			ISO	O00585 	J:164563 	
MGI:3711256	Ccl21e	C-C motif chemokine ligand 21E	4		positive regulation of JNK cascade			ISO	O00585 	J:164563 	
MGI:3710514	Ccl21f	C-C motif chemokine ligand 21F	4		positive regulation of ERK1 and ERK2 cascade			ISO	O00585 	J:164563 	
MGI:3710514	Ccl21f	C-C motif chemokine ligand 21F	4		positive regulation of JNK cascade			ISO	O00585 	J:164563 	
MGI:88613	Ccn1	cellular communication network factor 1	3		regulation of ERK1 and ERK2 cascade			IEA	ENSP00000398736 O00622 	J:342605 	
MGI:88613	Ccn1	cellular communication network factor 1	3		regulation of ERK1 and ERK2 cascade			ISO	O00622 	J:164563 	
MGI:95537	Ccn2	cellular communication network factor 2	10		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000356954 P29279 	J:342605 	
MGI:95537	Ccn2	cellular communication network factor 2	10		positive regulation of ERK1 and ERK2 cascade			ISO	P29279 	J:164563 	
MGI:95537	Ccn2	cellular communication network factor 2	10		positive regulation of JNK cascade			IEA	ENSP00000356954 P29279 	J:342605 	
MGI:95537	Ccn2	cellular communication network factor 2	10		positive regulation of JNK cascade			ISO	P29279 	J:164563 	
MGI:1916359	Ccnq	cyclin Q	11		positive regulation of MAPK cascade			IGI	MGI:2448549 	J:202961 	
MGI:104618	Ccr1	C-C motif chemokine receptor 1	9		positive regulation of ERK1 and ERK2 cascade			ISO	P32246 	J:164563 	
MGI:104617	Ccr1l1	C-C motif chemokine receptor 1 like 1	9		positive regulation of ERK1 and ERK2 cascade			ISO	P32246 	J:164563 	
MGI:106185	Ccr2	C-C motif chemokine receptor 2	9		positive regulation of p38MAPK cascade			IEA	ENSRNOP00000095594 O55193 	J:342605 	
MGI:106185	Ccr2	C-C motif chemokine receptor 2	9		positive regulation of p38MAPK cascade			ISO	RGD:620876 	J:155856 	
MGI:104616	Ccr3	C-C motif chemokine receptor 3	9		ERK1 and ERK2 cascade			ISO	RGD:620593 	J:155856 	
MGI:107182	Ccr5	C-C motif chemokine receptor 5	9		MAPK cascade			IEA	ENSP00000292303 P51681 	J:342605 	
MGI:103011	Ccr7	C-C motif chemokine receptor 7	11		positive regulation of JUN kinase activity			IC	GO:0016493 	J:175182 	
MGI:1330281	Cd2ap	CD2-associated protein	17		ERK1 and ERK2 cascade			IGI	MGI:1333787 	J:255538 	
MGI:1330281	Cd2ap	CD2-associated protein	17		stress-activated MAPK cascade			IMP	MGI:2664945 	J:92560 	
MGI:88335	Cd4	CD4 antigen	6		positive regulation of ERK1 and ERK2 cascade			IEA	ENSP00000011653 P01730 	J:342605 	
MGI:88335	Cd4	CD4 antigen	6		positive regulation of ERK1 and ERK2 cascade			ISO	P01730 	J:164563 	
MGI:88335	Cd4	CD4 antigen	6		positive regulation of MAPK cascade			ISO	P01730 	J:164563 	
MGI:88323	Cd24a	CD24a antigen	10		positive regulation of MAP kinase activity			ISO	P25063 	J:164563 	
MGI:88323	Cd24a	CD24a antigen	10		positive regulation of MAP kinase activity			ISS	P25063 	J:125626 	
MGI:88323	Cd24a	CD24a antigen	10		positive regulation of MAP kinase activity			ISS	P25063 	J:342587 	
MGI:88323	Cd24a	CD24a antigen	10		regulation of MAPK cascade			ISO	P25063 	J:164563 	
MGI:88323	Cd24a	CD24a antigen	10		regulation of MAPK cascade			ISS	P25063 	J:125627 	
MGI:88323	Cd24a	CD24a antigen	10		regulation of MAPK cascade			ISS	P25063 	J:342587 	
MGI:88326	Cd27	CD27 antigen	6		positive regulation of JNK cascade			IDA		J:113841 	
MGI:107899	Cd36	CD36 molecule	5		MAPK cascade	happens in macrophage		IMP	MGI:3573941 	J:96018 	
MGI:107899	Cd36	CD36 molecule	5		positive regulation of ERK1 and ERK2 cascade			IMP		J:225484 	
MGI:107899	Cd36	CD36 molecule	5		positive regulation of MAPK cascade	positively regulates MAPK cascade		IMP	MGI:3573941 	J:96018 	
MGI:88336	Cd40	CD40 antigen	2		positive regulation of MAP kinase activity			ISO	P25942 	J:164563 	
MGI:88336	Cd40	CD40 antigen	2		positive regulation of MAPK cascade			IEA	ENSP00000361359 P25942 	J:342605 	
MGI:88338	Cd44	CD44 antigen	2		positive regulation of ERK1 and ERK2 cascade			IBA	MGI:88338 P16070 PTN002566805 	J:161428 	
MGI:88338	Cd44	CD44 antigen	2		positive regulation of ERK1 and ERK2 cascade			IMP		J:114878 	
MGI:88338	Cd44	CD44 antigen	2		positive regulation of ERK1 and ERK2 cascade			ISO	P16070 	J:164563 	
MGI:96534	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	18		positive regulation of ERK1 and ERK2 cascade			IBA	MGI:96534 P04233 PTN002679661 	J:161428 	
MGI:96534	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	18		positive regulation of ERK1 and ERK2 cascade			IMP		J:156237 	
MGI:96534	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	18		positive regulation of ERK1 and ERK2 cascade			ISO	P04233 	J:164563 	
MGI:96534	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	18		positive regulation of MAPK cascade			ISO	RGD:2313 	J:155856 	
MGI:96534	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	18		positive regulation of MAPK cascade			ISO	P04233 	J:164563 	
MGI:1096398	Cd81	CD81 antigen	7		positive regulation of MAPK cascade			ISO	P60033 	J:164563 	
MGI:1096398	Cd81	CD81 antigen	7		positive regulation of MAPK cascade			ISS	P60033 	J:342587 	
MGI:1336885	Cd84	CD84 antigen	1		positive regulation of MAPK cascade			IDA		J:227381 	
MGI:2443411	Cd300a	CD300A molecule	11		negative regulation of MAP kinase activity			ISO	Q9UGN4 	J:164563 	
MGI:106211	Cdc42	cell division cycle 42	4		positive regulation of JNK cascade			IEA	ENSRNOP00000030928 Q8CFN2 	J:342605 	
MGI:106211	Cdc42	cell division cycle 42	4		positive regulation of JNK cascade			ISO	RGD:71043 	J:155856 	
MGI:106211	Cdc42	cell division cycle 42	4		positive regulation of MAPK cascade			IDA		J:150538 	
MGI:1929745	Cdc42ep5	CDC42 effector protein 5	7		JNK cascade			IDA		J:65159 	
MGI:1889510	Cdc42se1	CDC42 small effector 1	3		negative regulation of JNK cascade			ISS		J:63564 	
MGI:88355	Cdh2	cadherin 2	18		positive regulation of MAPK cascade			IGI	MGI:109327 	J:158573 	
MGI:88355	Cdh2	cadherin 2	18		positive regulation of MAPK cascade			IGI	MGI:1918084 	J:158573 	
MGI:88355	Cdh2	cadherin 2	18		positive regulation of MAPK cascade			IGI	MGI:1926387 	J:158573 	
MGI:1933126	Cdk5rap3	CDK5 regulatory subunit associated protein 3	11		negative regulation of MAP kinase activity			ISO	Q96JB5 	J:164563 	
MGI:1933126	Cdk5rap3	CDK5 regulatory subunit associated protein 3	11		negative regulation of MAP kinase activity			ISS	Q96JB5 	J:342587 	
MGI:2448549	Cdk10	cyclin dependent kinase 10	8		positive regulation of MAPK cascade			IGI	MGI:1916359 	J:202961 	
MGI:1926387	Cdon	cell adhesion molecule-related/down-regulated by oncogenes	9		positive regulation of MAPK cascade			IGI	MGI:109327 	J:158573 	
MGI:1926387	Cdon	cell adhesion molecule-related/down-regulated by oncogenes	9		positive regulation of MAPK cascade			IGI	MGI:1918084 	J:158573 	
MGI:1926387	Cdon	cell adhesion molecule-related/down-regulated by oncogenes	9		positive regulation of MAPK cascade			IGI	MGI:88355 	J:158573 	
MGI:1926387	Cdon	cell adhesion molecule-related/down-regulated by oncogenes	9		positive regulation of MAPK cascade			IMP		J:150538 	
MGI:1347245	Ceacam1	CEA cell adhesion molecule 1	7		negative regulation of JNK cascade	happens in T cell	PR:P31809-3	IMP		J:116136 	
MGI:1347245	Ceacam1	CEA cell adhesion molecule 1	7		positive regulation of JNK cascade	happens in B cell	PR:P31809	IDA		J:84339 	
MGI:1347245	Ceacam1	CEA cell adhesion molecule 1	7		positive regulation of MAP kinase activity			ISO	P16573 	J:76420 	
MGI:1347245	Ceacam1	CEA cell adhesion molecule 1	7		regulation of ERK1 and ERK2 cascade			ISO	RGD:67396 	J:155856 	
MGI:1347245	Ceacam1	CEA cell adhesion molecule 1	7		regulation of ERK1 and ERK2 cascade			ISS	P16573 	J:342587 	
MGI:1347246	Ceacam2	CEA cell adhesion molecule 2	7		regulation of ERK1 and ERK2 cascade			ISO	RGD:67396 	J:155856 	
MGI:1336166	Cflar	CASP8 and FADD-like apoptosis regulator	1		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:620847 	J:155856 	
MGI:1340899	Chi3l1	chitinase 3 like 1	1		positive regulation of ERK1 and ERK2 cascade			ISO	P36222 	J:164563 	
MGI:1340899	Chi3l1	chitinase 3 like 1	1		positive regulation of ERK1 and ERK2 cascade			ISS	P36222 	J:342587 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		negative regulation of ERK1 and ERK2 cascade			ISO	RGD:2348 	J:155856 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		positive regulation of ERK1 and ERK2 cascade	happens in cingulate cortex,happens in neuron projection,happens in dentate gyrus,happens in neuron projection		IDA		J:238460 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		positive regulation of ERK1 and ERK2 cascade	happens in hippocampal formation,is a part of response to nicotine,uses UniProtKB:P63085		IMP		J:239214 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:2348 	J:155856 	
MGI:1202403	Chrna9	cholinergic receptor, nicotinic, alpha polypeptide 9	5		negative regulation of ERK1 and ERK2 cascade			ISO	RGD:621534 	J:155856 	
MGI:3609260	Chrna10	cholinergic receptor, nicotinic, alpha polypeptide 10	7		negative regulation of ERK1 and ERK2 cascade			ISO	RGD:620142 	J:155856 	
MGI:1344418	Cib1	calcium and integrin binding 1	7		positive regulation of ERK1 and ERK2 cascade			IMP		J:141569 	
MGI:1930088	Clcf1	cardiotrophin-like cytokine factor 1	19		regulation of ERK1 and ERK2 cascade			TAS		J:173002 	
MGI:1861431	Clec7a	C-type lectin domain family 7, member a	6		positive regulation of MAPK cascade	happens in dendritic cell,uses UniProtKB:P05627,is a part of response to yeast		IMP		J:148372 	
