MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:2685391	Usp49	ubiquitin specific peptidase 49	17		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000507239 Q70CQ1 	J:342605 	
MGI:2685391	Usp49	ubiquitin specific peptidase 49	17		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q70CQ1 	J:164563 	
MGI:98923	Vav1	vav 1 oncogene	17		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:102718 MGI:1888518 PTN008462184 	J:161428 	
MGI:102718	Vav2	vav 2 oncogene	2		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:102718 MGI:1888518 PTN008462184 	J:161428 	
MGI:102718	Vav2	vav 2 oncogene	2		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IGI	MGI:1888518 	J:100216 	
MGI:1888518	Vav3	vav 3 oncogene	3		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IBA	MGI:102718 MGI:1888518 PTN008462184 	J:161428 	
MGI:1888518	Vav3	vav 3 oncogene	3		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IGI	MGI:102718 	J:100216 	
MGI:103178	Vegfa	vascular endothelial growth factor A	17		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	happens in neuroendocrine cell,is a part of VEGF-activated neuropilin signaling pathway	PR:Q00731-2	IDA		J:175836 	
MGI:103178	Vegfa	vascular endothelial growth factor A	17		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P15692 	J:164563 	
MGI:106199	Vegfb	vascular endothelial growth factor B	19		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P49765 	J:164563 	
MGI:3583957	Wdr72	WD repeat domain 72	9		phosphatidylinositol 3-kinase/protein kinase B signal transduction			IMP		J:322553 	
MGI:2141558	Wdr91	WD repeat domain 91	6		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	IPR039724 	J:72247 	
MGI:2136018	Wnt16	wingless-type MMTV integration site family, member 16	6		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			IEA	ENSP00000222462 Q9UBV4 	J:342605 	
MGI:2136018	Wnt16	wingless-type MMTV integration site family, member 16	6		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q9UBV4 	J:164563 	
MGI:98970	Xbp1	X-box binding protein 1	11		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P17861 	J:164563 	
MGI:98970	Xbp1	X-box binding protein 1	11		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	P17861-2 	J:342587 	
MGI:98970	Xbp1	X-box binding protein 1	11		positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P17861 	J:164563 	
MGI:98973	Xdh	xanthine dehydrogenase	17		negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	P47989 	J:164563 	
MGI:107946	Zfp36l1	zinc finger protein 36, C3H type-like 1	12		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISO	Q07352 	J:164563 	
MGI:107946	Zfp36l1	zinc finger protein 36, C3H type-like 1	12		phosphatidylinositol 3-kinase/protein kinase B signal transduction			ISS	Q07352 	J:342587 	

